Record_Type,Transaction_ID,Date,Store_ID,Store_Name,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Cost,Unit_Retail,Expense_Type,Expense_Amount
SALES,TX-20045,2025-08-05,2,Branch_2,CAIRO,Greater Cairo,115,Prod_115,Beverages,Dairy,9,116.4,141.13,NOT_APPLICABLE,0.0
SALES,TX-20046,2026-05-11,8,Branch_8,Tanta,Delta,112,Prod_112,Beverages,Shampoo,11,114.45,157.65,NOT_APPLICABLE,0.0
SALES,TX-20047,2026-02-04,1,Branch_1,cairo,Alex Coast,102,Prod_102,Beverages,Detergents,3,80.65,110.26,NOT_APPLICABLE,0.0
SALES,TX-20048,2025-03-24,10,Branch_10,cairo,Greater Cairo,116,Prod_116,Beverages,Detergents,12,140.78,193.88,NOT_APPLICABLE,0.0
SALES,TX-20049,2025-12-25,2,Branch_2,CAIRO,Greater Cairo,105,Prod_105,Groceries,Dairy,7,86.17,105.77,NOT_APPLICABLE,0.0
SALES,TX-20050,2025-02-08,8,Branch_8,Tanta,Delta,111,Prod_111,Beverages,Dairy,6,116.96,157.69,NOT_APPLICABLE,0.0
SALES,TX-20051,2025-02-05,4,Branch_4,ALEXANDRIA,Delta,107,Prod_107,Personal Care,Shampoo,5,90.84,122.6,NOT_APPLICABLE,0.0
SALES,TX-20052,2025-01-14,3,Branch_3,Alexandria,Delta,103,Prod_103,Personal Care,Dairy,10,83.95,116.92,NOT_APPLICABLE,0.0
SALES,TX-20053,2025-06-27,9,Branch_9,Cairo,Delta,108,Prod_108,Home Care,Soft Drinks,12,101.34,137.53,NOT_APPLICABLE,0.0
SALES,TX-20054,2025-08-28,6,Branch_6,GIZA,Alex Coast,100,Prod_100,Personal Care,Shampoo,2,73.07,88.6,NOT_APPLICABLE,0.0
SALES,TX-20055,2025-12-18,10,Branch_10,cairo,Greater Cairo,109,Prod_109,Personal Care,Detergents,1,112.75,149.91,NOT_APPLICABLE,0.0
SALES,TX-20056,2025-11-19,5,Branch_5,Giza,Greater Cairo,109,Prod_109,Personal Care,Shampoo,3,100.12,134.57,NOT_APPLICABLE,0.0
SALES,TX-20057,2025-01-24,8,Branch_8,Tanta,Delta,119,Prod_119,Groceries,Snacks,3,138.25,188.43,NOT_APPLICABLE,0.0
SALES,TX-20058,2026-04-01,1,Branch_1,cairo,Alex Coast,117,Prod_117,Home Care,Shampoo,7,143.28,180.89,NOT_APPLICABLE,0.0
SALES,TX-20059,2025-06-07,4,Branch_4,ALEXANDRIA,Delta,115,Prod_115,Personal Care,Shampoo,7,121.27,152.97,NOT_APPLICABLE,0.0
SALES,TX-20060,2026-01-01,5,Branch_5,Giza,Greater Cairo,102,Prod_102,Beverages,Shampoo,10,79.79,105.57,NOT_APPLICABLE,0.0
SALES,TX-20061,2025-06-25,4,Branch_4,ALEXANDRIA,Delta,117,Prod_117,Beverages,Detergents,1,138.56,184.27,NOT_APPLICABLE,0.0
SALES,TX-20062,2025-06-28,3,Branch_3,Alexandria,Delta,104,Prod_104,Groceries,Shampoo,11,84.17,105.46,NOT_APPLICABLE,0.0
SALES,TX-20063,2025-05-23,4,Branch_4,ALEXANDRIA,Delta,105,Prod_105,Beverages,Soft Drinks,7,88.83,113.16,NOT_APPLICABLE,0.0
SALES,TX-20064,2026-01-25,2,Branch_2,CAIRO,Greater Cairo,110,Prod_110,Personal Care,Soft Drinks,10,103.96,140.09,NOT_APPLICABLE,0.0
SALES,TX-20065,2026-03-16,2,Branch_2,CAIRO,Greater Cairo,113,Prod_113,Beverages,Dairy,12,119.39,162.12,NOT_APPLICABLE,0.0
SALES,TX-20066,2026-03-22,3,Branch_3,Alexandria,Delta,103,Prod_103,Personal Care,Shampoo,0,83.01,100.84,NOT_APPLICABLE,0.0
SALES,TX-20067,2025-05-09,5,Branch_5,Giza,Greater Cairo,115,Prod_115,Home Care,Shampoo,10,130.18,174.17,NOT_APPLICABLE,0.0
SALES,TX-20068,2025-05-22,9,Branch_9,Cairo,Delta,112,Prod_112,Groceries,Soft Drinks,12,111.3,146.47,NOT_APPLICABLE,0.0
SALES,TX-20069,2025-04-03,2,Branch_2,CAIRO,Greater Cairo,106,Prod_106,Groceries,Dairy,9,90.06,126.0,NOT_APPLICABLE,0.0
SALES,TX-20070,2025-08-30,8,Branch_8,Tanta,Delta,101,Prod_101,Beverages,Shampoo,5,84.21,113.57,NOT_APPLICABLE,0.0
SALES,TX-20071,2026-01-31,9,Branch_9,Cairo,Delta,106,Prod_106,Beverages,Soft Drinks,10,98.38,132.2,NOT_APPLICABLE,0.0
SALES,TX-20072,2025-05-13,3,Branch_3,Alexandria,Delta,115,Prod_115,Groceries,Detergents,1,140.12,185.68,NOT_APPLICABLE,0.0
SALES,TX-20073,2025-03-28,3,Branch_3,Alexandria,Delta,101,Prod_101,Beverages,Snacks,6,70.04,85.73,NOT_APPLICABLE,0.0
SALES,TX-20074,2025-12-27,3,Branch_3,Alexandria,Delta,100,Prod_100,Beverages,Detergents,6,77.25,95.44,NOT_APPLICABLE,0.0
SALES,TX-20075,2025-10-07,1,Branch_1,cairo,Alex Coast,109,Prod_109,Groceries,Soft Drinks,10,110.5,142.65,NOT_APPLICABLE,0.0
SALES,TX-20076,2026-04-24,5,Branch_5,Giza,Greater Cairo,109,Prod_109,Home Care,Shampoo,5,115.14,149.84,NOT_APPLICABLE,0.0
SALES,TX-20077,2026-03-13,4,Branch_4,ALEXANDRIA,Delta,109,Prod_109,Groceries,Dairy,4,96.47,127.49,NOT_APPLICABLE,0.0
SALES,TX-20078,2026-04-27,1,Branch_1,cairo,Alex Coast,104,Prod_104,Groceries,Snacks,7,94.74,116.21,NOT_APPLICABLE,0.0
SALES,TX-20079,2025-01-25,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Home Care,Shampoo,5,106.87,131.38,NOT_APPLICABLE,0.0
SALES,TX-20080,2026-01-29,1,Branch_1,cairo,Alex Coast,113,Prod_113,Personal Care,Soft Drinks,9,119.87,144.16,NOT_APPLICABLE,0.0
SALES,TX-20081,2025-03-10,4,Branch_4,ALEXANDRIA,Delta,105,Prod_105,Beverages,Detergents,11,87.65,120.13,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20082,2025-01-01,4,Branch_4,ALEXANDRIA,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,35713.91
STORE_EXPENSE,TX-20083,2025-04-01,6,Branch_6,GIZA,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,42009.54
SALES,TX-20084,2025-11-01,8,Branch_8,Tanta,Delta,119,Prod_119,Home Care,Dairy,10,147.49,194.08,NOT_APPLICABLE,0.0
SALES,TX-20085,2025-07-15,1,Branch_1,cairo,Alex Coast,105,Prod_105,Personal Care,Dairy,5,94.09,125.71,NOT_APPLICABLE,0.0
SALES,TX-20086,2026-01-12,2,Branch_2,CAIRO,Greater Cairo,114,Prod_114,Home Care,Shampoo,4,129.23,169.98,NOT_APPLICABLE,0.0
SALES,TX-20087,2025-03-25,2,Branch_2,CAIRO,Greater Cairo,111,Prod_111,Home Care,Soft Drinks,7,111.6,138.48,NOT_APPLICABLE,0.0
SALES,TX-20088,2025-06-25,6,Branch_6,GIZA,Alex Coast,108,Prod_108,Groceries,Dairy,12,93.11,113.74,NOT_APPLICABLE,0.0
SALES,TX-20089,2025-12-08,6,Branch_6,GIZA,Alex Coast,102,Prod_102,Beverages,Soft Drinks,3,79.04,105.16,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20090,2025-07-01,9,Branch_9,Cairo,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Maintenance,25840.75
SALES,TX-20091,2025-01-01,2,Branch_2,CAIRO,Greater Cairo,116,Prod_116,Groceries,Shampoo,7,137.41,183.45,NOT_APPLICABLE,0.0
SALES,TX-20092,2026-04-08,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Home Care,Snacks,2,94.06,115.77,NOT_APPLICABLE,0.0
SALES,TX-20093,2026-03-29,3,Branch_3,Alexandria,Delta,115,Prod_115,Home Care,Snacks,2,138.66,179.59,NOT_APPLICABLE,0.0
SALES,TX-20094,2025-06-08,1,Branch_1,cairo,Alex Coast,100,Prod_100,Home Care,Snacks,11,74.88,91.66,NOT_APPLICABLE,0.0
SALES,TX-20095,2026-01-15,10,Branch_10,cairo,Greater Cairo,107,Prod_107,Beverages,Detergents,5,95.24,129.5,NOT_APPLICABLE,0.0
SALES,TX-20096,2026-01-24,4,Branch_4,ALEXANDRIA,Delta,104,Prod_104,Beverages,Detergents,6,92.09,128.18,NOT_APPLICABLE,0.0
SALES,TX-20097,2026-04-16,8,Branch_8,Tanta,Delta,113,Prod_113,Home Care,Shampoo,7,129.67,181.29,NOT_APPLICABLE,0.0
SALES,TX-20098,2025-12-10,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Groceries,Detergents,8,80.75,99.73,NOT_APPLICABLE,0.0
SALES,TX-20099,2025-09-04,1,Branch_1,cairo,Alex Coast,115,Prod_115,Home Care,Shampoo,3,133.66,165.9,NOT_APPLICABLE,0.0
SALES,TX-20100,2026-03-13,9,Branch_9,Cairo,Delta,105,Prod_105,Beverages,Shampoo,8,98.28,129.01,NOT_APPLICABLE,0.0
SALES,TX-20101,2025-08-09,4,Branch_4,ALEXANDRIA,Delta,108,Prod_108,Beverages,Soft Drinks,8,101.84,133.63,NOT_APPLICABLE,0.0
SALES,TX-20102,2026-01-04,10,Branch_10,cairo,Greater Cairo,101,Prod_101,Personal Care,Shampoo,1,70.74,93.14,NOT_APPLICABLE,0.0
SALES,TX-20103,2025-03-24,8,Branch_8,Tanta,Delta,103,Prod_103,Home Care,Dairy,6,78.66,99.16,NOT_APPLICABLE,0.0
SALES,TX-20104,2025-10-01,4,Branch_4,ALEXANDRIA,Delta,109,Prod_109,Groceries,Detergents,1,115.51,144.19,NOT_APPLICABLE,0.0
SALES,TX-20105,2025-05-23,6,Branch_6,GIZA,Alex Coast,113,Prod_113,Beverages,Detergents,3,123.03,169.63,NOT_APPLICABLE,0.0
SALES,TX-20106,2026-05-05,2,Branch_2,CAIRO,Greater Cairo,110,Prod_110,Groceries,Soft Drinks,6,102.56,134.87,NOT_APPLICABLE,0.0
SALES,TX-20107,2025-11-04,8,Branch_8,Tanta,Delta,106,Prod_106,Home Care,Dairy,1,96.16,123.43,NOT_APPLICABLE,0.0
SALES,TX-20108,2026-02-21,10,Branch_10,cairo,Greater Cairo,103,Prod_103,Home Care,Detergents,11,88.24,119.24,NOT_APPLICABLE,0.0
SALES,TX-20109,2025-04-01,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Personal Care,Snacks,4,76.63,96.86,NOT_APPLICABLE,0.0
SALES,TX-20110,2025-01-25,2,Branch_2,CAIRO,Greater Cairo,104,Prod_104,Personal Care,Shampoo,12,80.15,104.87,NOT_APPLICABLE,0.0
SALES,TX-20111,2025-09-26,1,Branch_1,cairo,Alex Coast,113,Prod_113,Personal Care,Dairy,3,112.31,142.73,NOT_APPLICABLE,0.0
SALES,TX-20112,2026-02-09,5,Branch_5,Giza,Greater Cairo,109,Prod_109,Groceries,Snacks,5,107.08,139.38,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20113,2026-01-01,6,Branch_6,GIZA,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,53247.18
SALES,TX-20114,2025-09-12,8,Branch_8,Tanta,Delta,101,Prod_101,Groceries,Snacks,12,74.87,104.26,NOT_APPLICABLE,0.0
SALES,TX-20115,2025-05-27,2,Branch_2,CAIRO,Greater Cairo,101,Prod_101,Beverages,Shampoo,6,73.41,97.14,NOT_APPLICABLE,0.0
SALES,TX-20116,2026-04-01,5,Branch_5,Giza,Greater Cairo,119,Prod_119,Beverages,Detergents,6,144.52,195.42,NOT_APPLICABLE,0.0
SALES,TX-20117,2025-12-17,1,Branch_1,cairo,Alex Coast,111,Prod_111,Groceries,Soft Drinks,2,108.72,147.7,NOT_APPLICABLE,0.0
SALES,TX-20118,2025-06-03,8,Branch_8,Tanta,Delta,103,Prod_103,Home Care,Shampoo,4,79.86,97.15,NOT_APPLICABLE,0.0
SALES,TX-20119,2025-10-31,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Groceries,Detergents,10,95.1,131.1,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20120,2026-03-01,2,Branch_2,CAIRO,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,48573.51
SALES,TX-20121,2025-04-04,7,Branch_7,Mansoura,Greater Cairo,113,Prod_113,Home Care,Shampoo,6,123.04,172.06,NOT_APPLICABLE,0.0
SALES,TX-20122,2025-11-24,10,Branch_10,cairo,Greater Cairo,116,Prod_116,Personal Care,Shampoo,3,127.6,158.27,NOT_APPLICABLE,0.0
SALES,TX-20123,2025-06-04,8,Branch_8,Tanta,Delta,118,Prod_118,Home Care,Shampoo,6,146.26,194.46,NOT_APPLICABLE,0.0
SALES,TX-20124,2025-12-28,3,Branch_3,Alexandria,Delta,111,Prod_111,Groceries,Dairy,3,113.96,146.9,NOT_APPLICABLE,0.0
SALES,TX-20125,2025-04-05,5,Branch_5,Giza,Greater Cairo,103,Prod_103,Beverages,Dairy,2,78.35,95.82,NOT_APPLICABLE,0.0
SALES,TX-20126,2025-05-18,9,Branch_9,Cairo,Delta,114,Prod_114,Beverages,Soft Drinks,3,126.79,167.43,NOT_APPLICABLE,0.0
SALES,TX-20127,2025-05-04,7,Branch_7,Mansoura,Greater Cairo,118,Prod_118,Beverages,Detergents,10,149.48,189.03,NOT_APPLICABLE,0.0
SALES,TX-20128,2025-02-09,5,Branch_5,Giza,Greater Cairo,113,Prod_113,Groceries,Snacks,9,127.86,159.47,NOT_APPLICABLE,0.0
SALES,TX-20129,2025-09-05,4,Branch_4,ALEXANDRIA,Delta,119,Prod_119,Beverages,Dairy,11,149.5,195.19,NOT_APPLICABLE,0.0
SALES,TX-20130,2026-02-27,7,Branch_7,Mansoura,Greater Cairo,110,Prod_110,Beverages,Snacks,10,110.82,143.82,NOT_APPLICABLE,0.0
SALES,TX-20131,2026-01-27,9,Branch_9,Cairo,Delta,109,Prod_109,Beverages,Detergents,1,97.53,119.88,NOT_APPLICABLE,0.0
SALES,TX-20132,2026-03-20,10,Branch_10,cairo,Greater Cairo,109,Prod_109,Groceries,Detergents,2,98.16,130.89,NOT_APPLICABLE,0.0
SALES,TX-20133,2025-12-16,9,Branch_9,Cairo,Delta,117,Prod_117,Groceries,Detergents,5,134.09,170.99,NOT_APPLICABLE,0.0
SALES,TX-20134,2025-06-18,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Groceries,Detergents,9,130.13,157.07,NOT_APPLICABLE,0.0
SALES,TX-20135,2025-09-12,5,Branch_5,Giza,Greater Cairo,116,Prod_116,Personal Care,Soft Drinks,1,123.87,172.31,NOT_APPLICABLE,0.0
SALES,TX-20136,2025-05-24,5,Branch_5,Giza,Greater Cairo,104,Prod_104,Home Care,Detergents,2,93.41,118.33,NOT_APPLICABLE,0.0
SALES,TX-20137,2025-08-02,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Personal Care,Snacks,4,84.4,117.08,NOT_APPLICABLE,0.0
SALES,TX-20138,2025-01-07,6,Branch_6,GIZA,Alex Coast,101,Prod_101,Beverages,Snacks,-5,80.66,98.81,NOT_APPLICABLE,0.0
SALES,TX-20139,2026-02-13,3,Branch_3,Alexandria,Delta,114,Prod_114,Beverages,Soft Drinks,10,121.55,152.79,NOT_APPLICABLE,0.0
SALES,TX-20140,2025-07-14,6,Branch_6,GIZA,Alex Coast,113,Prod_113,Beverages,Soft Drinks,2,110.95,144.08,NOT_APPLICABLE,0.0
SALES,TX-20141,2026-02-14,1,Branch_1,cairo,Alex Coast,100,Prod_100,Personal Care,Shampoo,9,75.15,101.06,NOT_APPLICABLE,0.0
SALES,TX-20142,2026-03-04,7,Branch_7,Mansoura,Greater Cairo,115,Prod_115,Personal Care,Soft Drinks,7,128.24,173.48,NOT_APPLICABLE,0.0
SALES,TX-20143,2025-10-12,3,Branch_3,Alexandria,Delta,116,Prod_116,Home Care,Snacks,8,141.42,173.17,NOT_APPLICABLE,0.0
SALES,TX-20144,2026-04-01,1,Branch_1,cairo,Alex Coast,118,Prod_118,Personal Care,Dairy,10,134.11,161.75,NOT_APPLICABLE,0.0
SALES,TX-20145,2025-04-01,10,Branch_10,cairo,Greater Cairo,108,Prod_108,Beverages,Snacks,7,99.85,133.55,NOT_APPLICABLE,0.0
SALES,TX-20146,2025-09-28,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Groceries,Snacks,12,78.79,108.92,NOT_APPLICABLE,0.0
SALES,TX-20147,2025-07-04,9,Branch_9,Cairo,Delta,106,Prod_106,Beverages,Soft Drinks,6,96.03,131.43,NOT_APPLICABLE,0.0
SALES,TX-20148,2025-03-03,2,Branch_2,CAIRO,Greater Cairo,113,Prod_113,Personal Care,Shampoo,8,115.02,147.44,NOT_APPLICABLE,0.0
SALES,TX-20149,2025-06-18,1,Branch_1,cairo,Alex Coast,115,Prod_115,Beverages,Soft Drinks,4,126.01,156.85,NOT_APPLICABLE,0.0
SALES,TX-20150,2025-03-30,1,Branch_1,cairo,Alex Coast,117,Prod_117,Personal Care,Detergents,1,145.8,193.95,NOT_APPLICABLE,0.0
SALES,TX-20151,2025-07-26,10,Branch_10,cairo,Greater Cairo,103,Prod_103,Home Care,Shampoo,11,90.67,118.21,NOT_APPLICABLE,0.0
SALES,TX-20152,2025-08-20,10,Branch_10,cairo,Greater Cairo,118,Prod_118,Groceries,Detergents,3,130.55,169.72,NOT_APPLICABLE,0.0
SALES,TX-20153,2025-10-05,4,Branch_4,ALEXANDRIA,Delta,103,Prod_103,Beverages,Detergents,9,86.14,119.07,NOT_APPLICABLE,0.0
SALES,TX-20154,2025-08-14,9,Branch_9,Cairo,Delta,100,Prod_100,Personal Care,Detergents,12,68.72,82.67,NOT_APPLICABLE,0.0
SALES,TX-20155,2025-08-29,10,Branch_10,cairo,Greater Cairo,115,Prod_115,Home Care,Dairy,4,128.6,175.26,NOT_APPLICABLE,0.0
SALES,TX-20156,2025-02-24,7,Branch_7,Mansoura,Greater Cairo,112,Prod_112,Personal Care,Detergents,10,119.24,144.52,NOT_APPLICABLE,0.0
SALES,TX-20157,2025-01-28,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Beverages,Snacks,7,152.77,196.43,NOT_APPLICABLE,0.0
SALES,TX-20158,2026-01-10,9,Branch_9,Cairo,Delta,119,Prod_119,Groceries,Soft Drinks,1,143.8,188.37,NOT_APPLICABLE,0.0
SALES,TX-20159,2026-01-20,9,Branch_9,Cairo,Delta,108,Prod_108,Personal Care,Soft Drinks,5,100.12,122.9,NOT_APPLICABLE,0.0
SALES,TX-20160,2025-01-26,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Groceries,Shampoo,3,101.5,139.12,NOT_APPLICABLE,0.0
SALES,TX-20161,2026-03-06,9,Branch_9,Cairo,Delta,109,Prod_109,Home Care,Soft Drinks,12,107.26,135.25,NOT_APPLICABLE,0.0
SALES,TX-20162,2025-02-20,10,Branch_10,cairo,Greater Cairo,111,Prod_111,Beverages,Detergents,4,120.4,147.88,NOT_APPLICABLE,0.0
SALES,TX-20163,2025-02-01,8,Branch_8,Tanta,Delta,101,Prod_101,Beverages,Snacks,10,78.01,100.91,NOT_APPLICABLE,0.0
SALES,TX-20164,2025-08-18,6,Branch_6,GIZA,Alex Coast,106,Prod_106,Home Care,Shampoo,2,101.54,130.72,NOT_APPLICABLE,0.0
SALES,TX-20165,2026-03-25,5,Branch_5,Giza,Greater Cairo,112,Prod_112,Groceries,Soft Drinks,3,121.84,165.51,NOT_APPLICABLE,0.0
SALES,TX-20166,2025-01-14,1,Branch_1,cairo,Alex Coast,108,Prod_108,Beverages,Dairy,11,103.98,139.84,NOT_APPLICABLE,0.0
SALES,TX-20167,2026-04-25,10,Branch_10,cairo,Greater Cairo,111,Prod_111,Beverages,Detergents,6,114.5,151.28,NOT_APPLICABLE,0.0
SALES,TX-20168,2025-02-15,9,Branch_9,Cairo,Delta,112,Prod_112,Groceries,Snacks,10,125.11,153.44,NOT_APPLICABLE,0.0
SALES,TX-20169,2026-05-14,3,Branch_3,Alexandria,Delta,105,Prod_105,Home Care,Detergents,7,88.85,121.63,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20170,2026-02-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,10132.65
SALES,TX-20171,2025-07-24,8,Branch_8,Tanta,Delta,115,Prod_115,Personal Care,Soft Drinks,9,136.15,178.64,NOT_APPLICABLE,0.0
SALES,TX-20172,2025-06-02,8,Branch_8,Tanta,Delta,114,Prod_114,Home Care,Dairy,8,122.11,165.32,NOT_APPLICABLE,0.0
SALES,TX-20173,2025-08-15,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Home Care,Dairy,1,73.65,100.16,NOT_APPLICABLE,0.0
SALES,TX-20174,2025-04-17,10,Branch_10,cairo,Greater Cairo,118,Prod_118,Groceries,Shampoo,4,134.06,164.9,NOT_APPLICABLE,0.0
SALES,TX-20175,2026-04-16,6,Branch_6,GIZA,Alex Coast,112,Prod_112,Groceries,Soft Drinks,2,128.4,154.47,NOT_APPLICABLE,0.0
SALES,TX-20176,2025-12-01,3,Branch_3,Alexandria,Delta,103,Prod_103,Beverages,Snacks,2,82.64,108.31,NOT_APPLICABLE,0.0
SALES,TX-20177,2025-10-28,7,Branch_7,Mansoura,Greater Cairo,113,Prod_113,Beverages,Dairy,4,127.04,157.9,NOT_APPLICABLE,0.0
SALES,TX-20178,2026-04-09,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Beverages,Soft Drinks,7,131.5,179.24,NOT_APPLICABLE,0.0
SALES,TX-20179,2025-12-03,9,Branch_9,Cairo,Delta,110,Prod_110,Beverages,Dairy,0,117.28,157.92,NOT_APPLICABLE,0.0
SALES,TX-20180,2026-04-15,4,Branch_4,ALEXANDRIA,Delta,104,Prod_104,Home Care,Dairy,10,86.41,116.15,NOT_APPLICABLE,0.0
SALES,TX-20181,2025-09-22,2,Branch_2,CAIRO,Greater Cairo,104,Prod_104,Groceries,Snacks,5,87.18,117.74,NOT_APPLICABLE,0.0
SALES,TX-20182,2025-06-15,1,Branch_1,cairo,Alex Coast,107,Prod_107,Personal Care,Shampoo,3,104.82,135.69,NOT_APPLICABLE,0.0
SALES,TX-20183,2025-10-20,4,Branch_4,ALEXANDRIA,Delta,107,Prod_107,Beverages,Detergents,7,97.62,125.92,NOT_APPLICABLE,0.0
SALES,TX-20184,2026-04-16,3,Branch_3,Alexandria,Delta,119,Prod_119,Groceries,Detergents,10,153.45,198.71,NOT_APPLICABLE,0.0
SALES,TX-20185,2025-03-30,1,Branch_1,cairo,Alex Coast,105,Prod_105,Personal Care,Dairy,7,86.5,114.34,NOT_APPLICABLE,0.0
SALES,TX-20186,2025-08-17,8,Branch_8,Tanta,Delta,104,Prod_104,Groceries,Shampoo,6,90.85,109.21,NOT_APPLICABLE,0.0
SALES,TX-20187,2025-11-09,5,Branch_5,Giza,Greater Cairo,108,Prod_108,Groceries,Soft Drinks,1,94.75,132.53,NOT_APPLICABLE,0.0
SALES,TX-20188,2025-08-23,6,Branch_6,GIZA,Alex Coast,103,Prod_103,Groceries,Dairy,8,79.34,105.43,NOT_APPLICABLE,0.0
SALES,TX-20189,2025-06-07,8,Branch_8,Tanta,Delta,105,Prod_105,Home Care,Soft Drinks,5,93.14,125.47,NOT_APPLICABLE,0.0
SALES,TX-20190,2025-02-13,8,Branch_8,Tanta,Delta,105,Prod_105,Beverages,Detergents,8,84.38,109.13,NOT_APPLICABLE,0.0
SALES,TX-20191,2025-04-27,6,Branch_6,GIZA,Alex Coast,116,Prod_116,Beverages,Dairy,1,133.39,182.79,NOT_APPLICABLE,0.0
SALES,TX-20192,2025-05-24,3,Branch_3,Alexandria,Delta,109,Prod_109,Personal Care,Dairy,12,103.69,131.56,NOT_APPLICABLE,0.0
SALES,TX-20193,2025-11-22,5,Branch_5,Giza,Greater Cairo,119,Prod_119,Groceries,Soft Drinks,7,152.58,183.7,NOT_APPLICABLE,0.0
SALES,TX-20194,2025-06-24,2,Branch_2,CAIRO,Greater Cairo,115,Prod_115,Beverages,Dairy,2,125.44,159.37,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20195,2025-04-01,4,Branch_4,ALEXANDRIA,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,25632.39
SALES,TX-20196,2025-03-30,6,Branch_6,GIZA,Alex Coast,103,Prod_103,Personal Care,Dairy,11,87.32,122.08,NOT_APPLICABLE,0.0
SALES,TX-20197,2025-02-23,4,Branch_4,ALEXANDRIA,Delta,105,Prod_105,Home Care,Shampoo,1,97.88,117.61,NOT_APPLICABLE,0.0
SALES,TX-20198,2025-02-28,9,Branch_9,Cairo,Delta,116,Prod_116,Personal Care,Soft Drinks,7,128.9,159.49,NOT_APPLICABLE,0.0
SALES,TX-20199,2025-09-23,5,Branch_5,Giza,Greater Cairo,107,Prod_107,Beverages,Dairy,2,90.1,118.5,NOT_APPLICABLE,0.0
SALES,TX-20200,2025-04-24,4,Branch_4,ALEXANDRIA,Delta,112,Prod_112,Groceries,Snacks,12,106.53,137.34,NOT_APPLICABLE,0.0
SALES,TX-20201,2026-03-08,9,Branch_9,Cairo,Delta,113,Prod_113,Home Care,Snacks,3,124.51,170.8,NOT_APPLICABLE,0.0
SALES,TX-20202,2025-02-03,3,Branch_3,Alexandria,Delta,115,Prod_115,Beverages,Snacks,5,129.76,157.5,NOT_APPLICABLE,0.0
SALES,TX-20203,2025-08-08,10,Branch_10,cairo,Greater Cairo,112,Prod_112,Groceries,Soft Drinks,3,126.01,156.12,NOT_APPLICABLE,0.0
SALES,TX-20204,2025-04-15,8,Branch_8,Tanta,Delta,114,Prod_114,Beverages,Snacks,6,132.63,164.26,NOT_APPLICABLE,0.0
SALES,TX-20205,2025-09-27,8,Branch_8,Tanta,Delta,106,Prod_106,Beverages,Detergents,2,94.71,129.48,NOT_APPLICABLE,0.0
SALES,TX-20206,2026-03-05,3,Branch_3,Alexandria,Delta,118,Prod_118,Beverages,Dairy,10,133.38,185.48,NOT_APPLICABLE,0.0
SALES,TX-20207,2025-10-27,10,Branch_10,cairo,Greater Cairo,116,Prod_116,Groceries,Dairy,4,133.44,165.65,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20208,2025-05-01,8,Branch_8,Tanta,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,46594.5
SALES,TX-20209,2026-04-26,10,Branch_10,cairo,Greater Cairo,105,Prod_105,Beverages,Detergents,12,90.21,115.47,NOT_APPLICABLE,0.0
SALES,TX-20210,2026-03-16,10,Branch_10,cairo,Greater Cairo,112,Prod_112,Beverages,Dairy,7,109.67,148.13,NOT_APPLICABLE,0.0
SALES,TX-20211,2025-10-05,7,Branch_7,Mansoura,Greater Cairo,117,Prod_117,Beverages,Shampoo,6,123.89,154.45,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-20212,2025-07-01,1,Branch_1,cairo,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,21769.74
